rating,comment
5.0,"barang sampai dengan keadaan sangat safety, bubble wrap tebal. barang mulus. seller juga ramah dan informatif sekali. terima kasih atas diskonnya yaa"
5.0,"barang sudah sampai, alhamdulillah berfungsi dengan baik tidak ada yg rusak ataupun retak, packingan sangat aman dan tebal, seller juga fast respon pokok nya mantep banget, terima kasih banyak"
5.0,"pengiriman cepat, barang original, baru gress, apple ori, garansi resmi, penjual sgt responsive biar dihari minggu jg. terimakasih banyak."
5.0,"Barang original & resmi
Seller ramah
Pengiriman cepat
Packing aman & rapi"
5.0,"seller responsif, produk sesuai dan berfungsi. mantap"
5.0,"Iphone 13 Ori baru, dapet unit SA/A, packing safety , pengiriman cepat, alhamdulillah toko amanah, jangan ragu beli iphone disini 🫶🏻"
5.0,"alhamdulillah barang sudah sampai dengan selamat, cs nya pun sangat ramah dan fast respon, unit yang pasti ori bergaransi resmi dan berfungsi dengan baik, mantap dan terimakasih seller 🙌"
5.0,"Meski pengiriman agak lambat, barang tetap masih segel dan aman sampai tangan pembeli. Adminnya juga responsif kalo ditanyain. Sesuai dengan request (ID/A).  Semoga awet dan berkah ✨

Terimakasih seller, topp 👍🏻"
5.0,"Barang sudah sampai. Baru dan Segel Greenpeel. Garansi TAM.
pokok berkali2 beli di ismile Official Store emang mantaap."
5.0,"Barang sudah sampai. Baru dan Segel Greenpeel. Garansi TAM.
pokok berkali2 beli di ismile Official Store emang mantaap."
5.0,"Barang original pelayanan cepat & admin sangat fast response, nicee next time re order"
5.0,"Jujur ini pertama kali beli hp iphone ibox di e-commerce. Males ke ibox langsung karna anak masih bayi blm bisa ditinggal lama kasian. Sempet ragu karna harganya dibawah pasaran tp beneran segel, green peel. Garansi ibox sampe September 2024. Pengiriman cepat, admin ramah bgt. Dapet anti gores sm clear case juga. Paket komplit sih udah harganya murah, original, oke bgt deh. Thanks seller. Nanti klo upgrade hp lagi mau order disini lagi. Puas bgt belanja disini!"
5.0,"Produk sampai dengan cepat dan aman, barang ori garansi ibox dapat jg case dan anti gores"
5.0,barang ori 100% mantul cepat sekali sampainya rekomendasi beli online
5.0,"Barang sudah tiba, dan device berfungsi dengan baik tanpa ada masalah. pelayanan admin nya cepat dan ramah"
5.0,seller sangat mantap dan responsif. barangnya juga segel aman. terima kasih buat semua pihak terkait
5.0,"Unit Keren, Warnanya Bagus, Segel, dapet kode SA/A , tokonya keren, pelayanan ciamik,
kurir mengecewakan,"
5.0,barang masih di segel. dan mulus. pengiriman cepat. respon penjual juga cepat.
5.0,"barang masih segel dapet yg new digimap dapet bonus clearcase juga,cuma selang sehari cek out harga miring banget huhu.. tau gtu nunggu promo lagi"
5.0,barang di segel. packing rapih d tambhin bubble warp. resseller fast respon. pengriman cepat dan amanah
5.0,"alhamdulillah paketnya udh sampai😊 device aman, garansi resmi Indonesia, dapat kode SA/A. rekomend sih toko ini😊"
5.0,"iPhone aman garansi resmi segel,
akun saya gak aman Krn beli hp terus,
heran sama tokped"
5.0,"Lumayan pas dapat harga promo (12,1jt an), barang asli original resmi terdaftar dan green peel, packing juga rapi dan dapat bonus tempered glass sama casing softcase yang cukup tebal, recommended beli disini"
5.0,"barang ori, packaging aman bagus, pengiriman cepet. mantap dah"
5.0,"Packaging hanya dibungkus bubblewrap, kedepannya bisa ditambah kardus atau opsi kayu. Handphone original garansi aktif tanpa cacat. Penjual cukup informatif dan responsif dalam menjelaskan produk. Saran bagi yang akan membeli, jangan memilih menggunakan kurir rekomendasi meskipun gratis ongkir dikarenakan menggunakan jasa kirim iD Express yang lumayan lama. Lebih baik menambah ongkos kirim dengan pilihan kurir lain tetapi barang relatif lebih cepat sampai. Overall cukup memuaskan ditambah dengan promo diskon yang cukup besar sehingga jauh lebih murah jika dibandingkan dengan membeli di toko offline"
5.0,"Barang sampai dengan cepat, pengemasan baik. Barang ori 100% mantap recommended"
5.0,"barang cepat sampai, hp ori garansi resmi TAM"
5.0,"barang masih di segel dan garansi resmi.
tapi sayang minta PA/A diksihnya SA/A. tpi its okay. thx seller"
5.0,"Barangnya ori, masih segelan. adminnya membantu. kalo ada pertanyaan tanya aja, pasti dijawab dgn ramah. saran aja, kalo pesen sabtu jangan pake same day karena pake paxel, dan paxel minggu libur pengiriman. punyaku nyampe senin malem banget, kasian kurirnya untung packingnya aman banget meskipun ujan"
5.0,"Respon seller ramah dan cepat, barang original dan masih segel, mantap. semoga awet buat jangka panjang hpnya"
5.0,"Barang Ori, Segel, Garansi Resmi. Mantap, Recommended Seller, CS nya ramah, sabar, dan solutif. Sukses terus utk Seller nya dan Tokopedia"
5.0,"packing aman, original, suka banget warnanya 😍😍 adminnya responsif"
5.0,barang ori. sinyal aktif. pelayanan & pengiriman cepat. terimakasih 👍
5.0,"Barang sesuai display, asli ori dan bergaransi"
5.0,Recommended sih... Produk original garansi resmi... Request yang PA/A dan bener di kirim sesuai permintaan... Next pasti langganan disini
5.0,"Packing aman pake wrapping tebel..produk ori, aman"
5.0,"barang original, pengiriman cepat, berfungsi baik, terimakasih!"
5.0,"tokonya baik, minggu dilayanin juga
lumayan bonus case ama anti gores"
5.0,"Barang baru original, tapi klo di liat dari box ini batch 2021, klo di cek via 3uTools production date nya 2024 dan layar nya menggunakan LG semoga aman dari green screen, tidak ada kendala dengan unitnya, overall puas apalagi dengan perbedaan harga dibanding beli offline"
5.0,"pertama kali beli iphone, lalu liat ulasannya bagus jadi percaya, alhamdulillah sellernya baik dan fast respon juga pengiriman juga aman, pemakaian sudah dua minggu lebih dan semuanya aman ga ada kendala 🤙🤙🤙"
5.0,"garansi Resmi, produk aman dan seller terpercaya, gratisan casing & tenpered glass, request wrn pink tp habis, jadi ganti warna lain tp ga masalah kok seller komunikatif 🙏"
5.0,"Bagus, bisa digunakan dengan baik. Kondisi dalam keadaan baik dan sempurna"
5.0,"Mantap, seller responsif, barang tersegel dan aman"
5.0,"Barang ori, packing aman banget jadi isinya juga aman, sudah dicoba dan bagus2 aja.."
5.0,"Barang bagus, sesuai deskripsi. Original apple"
5.0,Mantap iphone nya juga original garansi resmi indonesia digimap dan ibox
5.0,"Baguss
Seller nya ramah. Iphone nya ori.. semoga awet di aku.. 😍"
5.0,"minta yg PA beneran dikasi seller responsif jangan ragu beli disini sehari langsung sampe mantap dpt free tg sm case lumayan, harga lumayan jauh sama di app sebelah"
5.0,"Barang original geransi ibox, adminnya fast respon, barang masih tersegel rapih dan bakalan beli disini lagi sih"
5.0,"rekomended banget, packing pakai bubble wrap tebal, bonus softcase n screen protector, garansi resmi, batery health 100% 👍👍"
5.0,"baru kasih bintang setelah pemakaian 1 hari,sangat memuaskan ,garansi aktif pas baru dihidupkan hp nya mantap"
5.0,"Mantab! Beli disini dapet diskon, jauh harganya dari ibox, tapi barang sama. Barang ori 100% mulus, service support apple sampe 2026!"
5.0,"Alhamdulillah, recommend seller. admin nya fast respon. Barangnya juga ORI tidak ada masalah. Sukses selalu"
5.0,"Alhamdulillah pesanan sudah datang, sudah dicek dan original garansi resmi"
4.0,"barang Ok, ada kartu garansi mantapp. tapi PO seminggu lama bener"
5.0,"Reques PA/A (Ibox), dapet SA/A (Bli Bli), yowis gapapa sama sama Resmi.
Garansi 1 Tahun.
Imei sama dengan di Box.
Recommended 👌"
5.0,"100% original dan BNIB, segel green peel, dapet yang PA/A. Mantapp."
5.0,pengemasan dan pengiriman aman. req kode nya gak available. tapi gapapa. pemakaian 2 minggu masih aman gak ada masalah. semoga awet terus. tengkiuu seller
5.0,new segel garansi ibox pa/a sesuai req makasih min keren pol
5.0,"first iphone gue.barang ori sempet cari sana sini, akhirnya jodoh kesini, lebih murah"
5.0,"Top, original iphone. Masih segel semua fungsi alhamdulillah normal. Semoga awettttt. Terima kasih seller"
5.0,"mantap barang masih segel, original, mantap diskonnya thanks"
5.0,"Sesuai harapan. 
Dan fast respond
Super recommend seler
Packing super aman walau pake gojek"
5.0,"barang segel aman, ori semua. cust ku suka terimakasih"
5.0,"Barangnya ori real bgt sigma, semoga awet. Cuma pengirimannya agak late cuma masi oke la.
ubur-ubur makan lele mantep le."
5.0,"Maaf baru kasih review, barang bagus original', packing rapi, respon baik n pengiriman juga cepat, terima kasih sukses selalu"
5.0,"barang bagus, masih segel,garansi aman, sama sprti ibox,digimap dll semoga awet . pengiriman nya cepet banget"
5.0,"barang bagus dan puasssssssssssaasss, mantapp"
5.0,"Mantap, Resmi, Aktif, Mulus, Masih Segel 💥 dapat TG dan Case"
5.0,"Seller responsif, barang ori kelengkapan lengkap semua, udah dipake beberapa hari masih aman semua gaada kurangnya, bonus case sama tg dikasih.
Tapi emang request PA/A yang dateng ID tp gapapa sih sama ajalah asal garansi resmi. Harga miring miring dikit"
5.0,"Oke banget disini. Packing tebel, pengiriman juga cepet, pesen kemarin sampai hari ini. Garansi setahun, sinyal aman. Semoga awet 👍🏻"
5.0,"Mantap ip 13-nya ori garansi resmi Indonesia, tapi yg Digimap. Barangnya juga langsung dianter ke rumah pakai kurir instan. Thanks gan, semoga sukses jualannya."
5.0,"Barang segel greenpeel, IMEI sesuai setelah dicek, garansi Ibox no kaleng2. HP nya sendiri so far sangat baik tidak ada kendala/ cacat tersembuni.
Semoga awet 👍👍"
5.0,"barang ori masih di segel, sampai dengan selamat"
5.0,"alhamdulillaah udh sampe. barang aman, masih segel green peel. respon seller baik, pengiriman lumayan cepat. pesan tgl 31 malam, tgl 2 siang nyampe. bismillaah semoga awet barangnya."
5.0,ini pertama kali beli di ismile. sumpah seneng bgt karna ekspetasiku ga turun sm sekali. dari awal respon admin udah bagus dan gercep bgt. pengiriman juga aman. isinya juga bagus sejauh ini. semoga makin laris deh! makasih yaa
5.0,alhamdulillah. awalnya sempat ragu. tapi beraniin diri dan yakin beli di sini karena tokonya memiliki ulasan yang baik. dan barang diterima dalam keadaan segel hijau dan garansi resmi.
5.0,Produk sesuai dan msh segel. Garansi br berjln stlh aktif. Proses toko gak pake lama. MANTUL
5.0,"Barang dinyatakan hilang, tapi respon penjual sangat baik dan bukan penual yang salah. POKOKNYA JANGAN PAKAI KURIR REKOMENDASI UNTUK BARANG SEMAHAL INI. 
Checkout barang tanggal 28 Feb, tgl 1 Mar pesanan dikirim. Kemudian status resi stuck, mau komplain harus nunggu waktu yg telah ditentukan dulu, udah komplain prosesnya lama banget dan susah buat hubungi CS. Uang saya ketahan selama 14 hari tanpa ada kompensasi apapun! Ini sangat merugikan customer, pokoknya jangan pakai kurir rekomendasi, karena sistem kurir rekomendasi lempar lemparan dari satu ekspedisi ke ekspedisi lainnya👎👎👎. Akhirnya saya beli di platform sebelah yang pasti pasti aja"
5.0,"Barang ori, packaging aman, dan adminnya responsif bgt 🫶🏻"
5.0,"Produk Ori, kondisi barang aman mulus, box masih tersegel, pengimannya juga cepet aman. packingnya rapih, bubble wrapnya tebel banget. harga juga oke lebih murah dibanding toko lain. thanks seller"
5.0,"Barang sesuai spek, packing aman, pengiriman juga cepat. Dan yang paling penting aman & berfungsi dengan baik 👍👍"
5.0,pengemasan cukup rapi dan aman...barang kondisi masih segel....kualitas tidak perlu diragukan 👍👍👍
5.0,"barang original, bagus dan resmi
dapet yg digimap sesuai request, terimakasih banyak🙏"
4.0,"Kwalitas packing agak2 lembut ya. Hp nya aman, dan memang original dikasih IDA/A sesuai request jg. Bagus sih. Cuma khawatir di packaging aja. Tks"
5.0,"Respon seller cepat & informatif, packaging kokoh, box tersegel, garansi resmi. Very recommended."
5.0,"barang segel, packing rapih aman, seller fast respon, harga terbaik, sesuai dengan permintaan garansi GDN , pengiriman cepat, kurir ramah... tx seller tx kurir"
5.0,"Barang 100% garansi resmi ibox, sudah terbukti, pengiriman cepat, respon toko cepat . pokoknya mantap 👍"
5.0,request ibox malah dikasih digimap ya sudahlah. bonus soft case dan tempered glass
5.0,bagusss dan sesuai deskripsi kalo garansi jalan ketika HP baru dinyalakan. gokil sih😆
5.0,"Dapat barang original ibox, penjual sangat responsif, semoga awet."
5.0,"Pake sameday datangnya sehari walaupun beda pulau. Dapat barang yg GDN udah req yg PA/A, tp gak masalah barangnya tetap ori dan baru. Istri senangnya minta ampun. Semoga rejekiku dilancarkan karena sudah membahagiakan istri."
5.0,"box kotor. mgkin krn di simpan di gudang.
pertama kali beli HP online, awalnya agak takut, tp tryta aman. packing tebal
produk original.
dapat kode PA/A
Pengiriman cepat."
5.0,"original apple , dapat yang SA/A garansi GDN ..mantulll"
5.0,"Pengiriman cepat, bubblewrap tebel aman, produk sesuai dan ori. Top 👍🏽"
5.0,"RECOMMENDED 🤩🤩 Pengiriman Cepat JKT-BDG 12 Jam, Packaging Aman & Tebel Banget, Dapet Unit PA/A, Garansi 2025.

Admin Fast Respon !!"
5.0,"bergaransi,fitur ok,sesuai spesifikasi,pengiriman cepat,asli original,mantap👍"
5.0,"fast respond seller, barang ori, semoga awett. TOP 👍👍"
5.0,"Alhamdulillah datang jg, makasih ya..
Garansi GDN 1Y start per-hari ini, lsg update 18.4, yang lain2 lsg dicek anak yang udah gk sabar nunggu dari kemarin, so far aman spertinya, thanks Bro 👍"
5.0,"Mantap barang garansi resmi, cuma packingnya kurang tebal, tapi alhamdulillah aman jayaaaaaa"
5.0,"barang sesuai masih segel
seler ramah dan amanah mantap👍👍👍"
5.0,"Seller ramah dan informatif, hp guud, tapi sayang bgt² kurir nya nyebelin, baru manggil 2 - 3x karna ga kedengeran didalem rumah, eh barang main dilempar aja, padahal gerbang ga digembok"
5.0,"Barang masih segel dan ada garansinya
Baru dateng banget tadi siang, baru di unboxing doang belum di apa2in, semoga aman dan awet.
Terimakasih"
5.0,"dapat garansi gdn ,barangnya juga asli tapi sayang udah gak ada bonus tg dan casing
overall mantap sih"
5.0,"seller fast respon, pengiriman cepat dan aman karena dicover asuransi juga biar lebih aman. semoga berfungsi & awet..."
5.0,"barang original masih segel pas sampe, baguss tapi dapetnya yg SA/A. pengirimannya aja yg bermasalah, SAP EXPRESS emg ga rekomen si parah ga dikirim2 mana status nya udh delivered pdhl barang blm diterima, saran aja matiin fitur buat kirim pake SAPX. so far so good si, semoga awett. Aamiin"
5.0,Sesuai request yg diminta. Pengiriman cepat. Admin responsif. InsyaAllah ori. Semoga awet. Terimakasih
5.0,"Admin responsif dan membantu, barang dikirim tepat waktu, super aman dan Puji Tuhan dapat unit sesuai yang dipesan (PA/A)

Produk ori ya, ini review setelah penggunaan 1 bulan, battery health masih 100%, tidak ada masalah apapun (penggunaan ga bar bar ya, walaupun buat kadang buat ngonten) 👍🏼

Silahkan yang cari produk apple, toko ini trusted"
5.0,"Mantab semua, packing tebal jadi aman buat hpnya, segel masih utuh."
5.0,"Hp Original, respon toko cepat, dan pengiriman cepat"
5.0,kualitas barang original. sepadan dengan harganya
5.0,"Chat cukup reponsif, akan tetapi waktu pengiriman molor. ketika di tanya dikirim kapan katanya jam 11. tapi jam 11 belum dikirim hingga baru dikirim sekitar jam 12.20/12.30 (cukup kecewa, ketika di tny sedang dikiirm dr warehouse ke pickup point).

point kedua yg bikin kecewa, sebenernya maunya biru dan dietalase masih ada dan berhasil di checkout. tapi malah dibilangnya yang ready cuman midnight. maaf bgt aku kecewa bgt tapi karna urgent dan udh ngebet bgt jadi gmn lg aku terima midnight nya...

tapi untuk barang di terima dengan baik, berfungsi dengan baik, sinyal juga aman, imei belum di check karna website sedang perbaikan."
5.0,"kedua kalinya beli barang disini. Fast respon, komunikatif, barangnya sesuai dengan yang dicantumkan. hp nya berfungsi dengan baik. recommended!!!!"
5.0,"ke ujung timur Indonesia dengan aman, tersegel rapi, ori, keren lah 👌🏻"
5.0,Barang bener2 ori dan ada haransi dan asuransi fisik. pengiriman juga cepat sekali
5.0,"Alhamdulillah udah sampai dengan selamat, adminnya ramah dan ngingetin suka ada modus tuker unit, alhamdulillah hp nya ori 100%"
5.0,"mendarat dengan selamat, bagus, masih segel greenpeel, mantap seller"
5.0,"Amanah. Barangnya terpercaya. Dapet ID/A . Seller respon cepet, sabar."
5.0,"sempat terkendala pengiriman (telat 2 hari), tapi kualitas servis oke (respon cukup memuaskan), dan kualitas barang oke (semoga awet), overall terpuaskan 👌🏻"
5.0,barangnya bagus sesuai adminnya juga fast respon bangett jadi ga khawatir tapi lumayan yah pengirimannya agak lama
5.0,"adminnya ramah bgtt😭😭 terus greenpeel dan emg beneran barangnya ori oyy kodenya juga PA/A pokoknya aku mau ngeracun kalian yg mau beli bisa disini trusted bgtt amanah patonah pokoknya
sok belii disini gausa takut"
